Student ID,School Level,School Year,Course Code,Course Title,Section,Term,Block,Enrolled
S489,NCSSM Durham,2023 - 2024,CN3651,CN3651 Navigating in Chinese + Global Understanding I,CN3651-001,1st Semester,C13L45,1
S516,NCSSM Durham,2023 - 2024,CN3651,CN3651 Navigating in Chinese + Global Understanding I,CN3651-001,1st Semester,C13L45,1
S551,NCSSM Durham,2023 - 2024,CN3651,CN3651 Navigating in Chinese + Global Understanding I,CN3651-001,1st Semester,C13L45,1
S574,NCSSM Durham,2023 - 2024,CN3651,CN3651 Navigating in Chinese + Global Understanding I,CN3651-001,1st Semester,C13L45,1
S093,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S205,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S382,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S386,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-003,2nd Semester,M12345,1
S387,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S408,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S445,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S465,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S476,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S489,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S551,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S574,NCSSM Durham,2023 - 2024,CN3652,CN3652 Navigating in Chinese + Global Understanding II,CN3652-002,2nd Semester,D1235L,1
S172,NCSSM Durham,2023 - 2024,CN4051,CN4051 Advanced Chinese I,CN4051-001,1st Semester,A1245,1
S369,NCSSM Durham,2023 - 2024,CN4051,CN4051 Advanced Chinese I,CN4051-001,1st Semester,A1245,1
S424,NCSSM Durham,2023 - 2024,CN4051,CN4051 Advanced Chinese I,CN4051-001,1st Semester,A1245,1
S497,NCSSM Durham,2023 - 2024,CN4051,CN4051 Advanced Chinese I,CN4051-001,1st Semester,A1245,1
S505,NCSSM Durham,2023 - 2024,CN4051,CN4051 Advanced Chinese I,CN4051-001,1st Semester,A1245,1
S541,NCSSM Durham,2023 - 2024,CN4051,CN4051 Advanced Chinese I,CN4051-001,1st Semester,A1245,1
S562,NCSSM Durham,2023 - 2024,CN4051,CN4051 Advanced Chinese I,CN4051-001,1st Semester,A1245,1
S663,NCSSM Durham,2023 - 2024,CN4051,CN4051 Advanced Chinese I,CN4051-001,1st Semester,A1245,1
S369,NCSSM Durham,2023 - 2024,CN4052,CN4052 Advanced Chinese II,CN4052-001,2nd Semester,A1245,1
S424,NCSSM Durham,2023 - 2024,CN4052,CN4052 Advanced Chinese II,CN4052-001,2nd Semester,A1245,1
S505,NCSSM Durham,2023 - 2024,CN4052,CN4052 Advanced Chinese II,CN4052-001,2nd Semester,A1245,1
S562,NCSSM Durham,2023 - 2024,CN4052,CN4052 Advanced Chinese II,CN4052-001,2nd Semester,A1245,1
S006,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S054,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S099,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S135,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S136,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S158,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S164,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S240,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S428,NCSSM Durham,2023 - 2024,CN4250,CN4250 Chinese for Heritage Speakers,CN4250-001,1st Semester,B1345,1
S006,NCSSM Durham,2023 - 2024,CN4652,CN4652 Readings in Chinese with Topics,CN4652-001,2nd Semester,B1345,1
S054,NCSSM Durham,2023 - 2024,CN4652,CN4652 Readings in Chinese with Topics,CN4652-001,2nd Semester,B1345,1
S135,NCSSM Durham,2023 - 2024,CN4652,CN4652 Readings in Chinese with Topics,CN4652-001,2nd Semester,B1345,1
S136,NCSSM Durham,2023 - 2024,CN4652,CN4652 Readings in Chinese with Topics,CN4652-001,2nd Semester,B1345,1
S164,NCSSM Durham,2023 - 2024,CN4652,CN4652 Readings in Chinese with Topics,CN4652-001,2nd Semester,B1345,1
S511,NCSSM Durham,2023 - 2024,CN4652,CN4652 Readings in Chinese with Topics,CN4652-001,2nd Semester,B1345,1
S007,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S157,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S171,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S218,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S221,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S223,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S280,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S328,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S338,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S514,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S526,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S672,NCSSM Durham,2023 - 2024,CN4851,CN4851 AP Chinese Language and Culture I,CN4851-001,1st Semester,B1345,1
S007,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S157,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S218,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S221,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S328,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S338,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S514,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S526,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S672,NCSSM Durham,2023 - 2024,CN4852,CN4852 AP Chinese Language and Culture II,CN4852-001,2nd Semester,B1345,1
S130,NCSSM Durham,2023 - 2024,CN4951,CN4951 Advanced Readings in Chinese with Topics I,CN4951-001,1st Semester,A1245,1
S144,NCSSM Durham,2023 - 2024,CN4951,CN4951 Advanced Readings in Chinese with Topics I,CN4951-001,1st Semester,A1245,1
S173,NCSSM Durham,2023 - 2024,CN4951,CN4951 Advanced Readings in Chinese with Topics I,CN4951-001,1st Semester,A1245,1
S314,NCSSM Durham,2023 - 2024,CN4951,CN4951 Advanced Readings in Chinese with Topics I,CN4951-001,1st Semester,A1245,1
S332,NCSSM Durham,2023 - 2024,CN4951,CN4951 Advanced Readings in Chinese with Topics I,CN4951-001,1st Semester,A1245,1
S666,NCSSM Durham,2023 - 2024,CN4951,CN4951 Advanced Readings in Chinese with Topics I,CN4951-001,1st Semester,A1245,1
S668,NCSSM Durham,2023 - 2024,CN4951,CN4951 Advanced Readings in Chinese with Topics I,CN4951-001,1st Semester,A1245,1
S173,NCSSM Durham,2023 - 2024,CN4952,CN4952 Advanced Readings in Chinese with Topics II,CN4952-001,2nd Semester,A1245,1
S541,NCSSM Durham,2023 - 2024,CN4952,CN4952 Advanced Readings in Chinese with Topics II,CN4952-001,2nd Semester,A1245,1
S568,NCSSM Durham,2023 - 2024,CN4952,CN4952 Advanced Readings in Chinese with Topics II,CN4952-001,2nd Semester,A1245,1
S666,NCSSM Durham,2023 - 2024,CN4952,CN4952 Advanced Readings in Chinese with Topics II,CN4952-001,2nd Semester,A1245,1
S668,NCSSM Durham,2023 - 2024,CN4952,CN4952 Advanced Readings in Chinese with Topics II,CN4952-001,2nd Semester,A1245,1
S002,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S021,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S022,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S025,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S030,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S033,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S034,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S053,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S056,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S057,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S067,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S073,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S079,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S083,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S089,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S108,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S110,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S115,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S122,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S130,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S137,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S142,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S161,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S170,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S179,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S181,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S195,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S202,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S203,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S207,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S230,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S237,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S243,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S244,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S246,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S247,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S253,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S261,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S273,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S284,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S292,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S293,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S299,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S304,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S310,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S325,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S334,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S341,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S343,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S347,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-004,1st Semester,F1234L,1
S382,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S407,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S422,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S440,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S441,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S457,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S473,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S474,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S480,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S494,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S502,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S515,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S570,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S584,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S592,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S612,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S623,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S624,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S625,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S629,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S653,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S659,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S665,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
S670,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
S671,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-002,2nd Semester,A12L45,1
#N/A,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-003,1st Semester,D1235L,1
#N/A,NCSSM Durham,2023 - 2024,CS4020,CS4020 Web Development,CS4020-001,1st Semester,E123L5,1
S003,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S009,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S047,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S062,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S063,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S071,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S104,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S113,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S141,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S149,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S180,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S198,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S212,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S231,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S250,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S262,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S315,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S348,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S362,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S368,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S384,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S385,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S427,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S452,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S459,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S465,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S466,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S476,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S500,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S504,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S534,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S548,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S579,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S614,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S634,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S644,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-001,1st Semester,B134L5,1
S650,NCSSM Durham,2023 - 2024,CS4040,CS4040 Game Design and Simulation,CS4040-002,2nd Semester,C13L45,1
S345,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S366,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S370,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S379,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S388,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S399,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S402,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S406,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S417,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S484,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S490,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S499,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S539,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S565,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S656,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S662,NCSSM Durham,2023 - 2024,CS4070/AR4070,"CS4070/AR4070 Art, Technology, and Computing",CS4070/AR4070-001,2nd Semester,E13L5L,1
S366,NCSSM Durham,2023 - 2024,CS4100,CS4100 Human-Computer Interaction,CS4100-001M,1st Semester,M2,1
S367,NCSSM Durham,2023 - 2024,CS4100,CS4100 Human-Computer Interaction,CS4100-001M,1st Semester,M2,1
S005,NCSSM Durham,2023 - 2024,CS4120,CS4120 Computing for Everyone,CS4120-001,1st Semester,B134L5,1
S088,NCSSM Durham,2023 - 2024,CS4120,CS4120 Computing for Everyone,CS4120-001,1st Semester,B134L5,1
S093,NCSSM Durham,2023 - 2024,CS4120,CS4120 Computing for Everyone,CS4120-001,1st Semester,B134L5,1
S103,NCSSM Durham,2023 - 2024,CS4120,CS4120 Computing for Everyone,CS4120-001,1st Semester,B134L5,1
